,train_mean_loss,train_accuracy,train_f1_score,val_mean_loss,val_accuracy,val_f1_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/max_seconds_length,config/dropout,config/learning_rate,config/weight_decay,config/model_architecture,logdir
29,0.42249795794487,0.8285714285714286,0.8285714285714286,0.68548983335495,0.5,0.25,1731594545,,True,30,f95670df,2024-11-14_10-29-05,0.18530488014221191,7.265270709991455,33695,DESKTOP-VFVE8BF,172.18.55.40,7.265270709991455,30,6,0.2812028375684313,0.009056304297437996,5.428678854973572e-05,CnnSpectrogram,f95670df
30,0.5192229151725769,0.7285714285714285,0.7164179104477612,0.7546238899230957,0.4583333333333333,0.23529411764705882,1731594557,,True,30,114e9624,2024-11-14_10-29-17,0.23079466819763184,8.366098165512085,33899,DESKTOP-VFVE8BF,172.18.55.40,8.366098165512085,30,6,0.26936665003270527,0.009800803633917929,5.5156326671332825e-05,CnnSpectrogram,114e9624
31,0.3631986677646637,0.8142857142857143,0.8059701492537313,0.6984813809394836,0.5833333333333334,0.4444444444444444,1731594568,,True,30,ff772b39,2024-11-14_10-29-28,0.2164444923400879,7.801358699798584,34089,DESKTOP-VFVE8BF,172.18.55.40,7.801358699798584,30,10,0.22764815070707828,0.009886144772176923,5.1500750740709614e-05,CnnSpectrogram,ff772b39
32,0.4425116181373596,0.8,0.78125,0.8099930882453918,0.4166666666666667,0.125,1731594580,,True,30,e5c54f3a,2024-11-14_10-29-40,0.21367788314819336,7.64359974861145,34282,DESKTOP-VFVE8BF,172.18.55.40,7.64359974861145,30,8,0.23156307978506377,0.00669217954041047,5.4513735954678944e-05,CnnSpectrogram,e5c54f3a
33,0.4870181977748871,0.7714285714285715,0.7575757575757576,0.6843731999397278,0.5416666666666666,0.35294117647058826,1731594594,,True,30,7e9474e7,2024-11-14_10-29-54,0.26012420654296875,9.481046199798584,34476,DESKTOP-VFVE8BF,172.18.55.40,9.481046199798584,30,10,0.2293745260809311,0.0060101880509305875,0.00011740553474918995,CnnSpectrogram,7e9474e7
34,0.46552538871765137,0.7857142857142857,0.7619047619047619,0.7094385623931885,0.5,0.45454545454545453,1731594605,,True,30,7e4b7db2,2024-11-14_10-30-05,0.2790048122406006,8.036338090896606,34670,DESKTOP-VFVE8BF,172.18.55.40,8.036338090896606,30,11,0.22997574417410055,0.0044353249593187755,0.00013221262112484133,CnnSpectrogram,7e4b7db2
35,0.5156258344650269,0.6428571428571429,0.6575342465753424,0.6064121127128601,0.5833333333333334,0.4444444444444444,1731594616,,True,30,73581b44,2024-11-14_10-30-16,0.26830339431762695,7.939739465713501,34857,DESKTOP-VFVE8BF,172.18.55.40,7.939739465713501,30,11,0.295879279495714,0.0031042294852402447,4.490954788230163e-05,CnnSpectrogram,73581b44
36,0.869118869304657,0.5428571428571428,0.6862745098039216,0.8651438355445862,0.5,0.6666666666666666,1731594624,,True,10,fb76ba40,2024-11-14_10-30-24,0.23734259605407715,4.877347469329834,35044,DESKTOP-VFVE8BF,172.18.55.40,4.877347469329834,10,13,0.297958172989917,0.0029664846526189685,3.2588187619859624e-05,CnnMFCC,fb76ba40
37,0.6860646605491638,0.5857142857142857,0.6419753086419753,0.6627007126808167,0.5,0.14285714285714285,1731594635,,True,30,5aa3ae9a,2024-11-14_10-30-35,0.2172534465789795,7.157944679260254,35225,DESKTOP-VFVE8BF,172.18.55.40,7.157944679260254,30,8,0.1502016248382144,0.0024358110167033644,0.0004762801751169352,CnnMFCC,5aa3ae9a
38,0.9074305295944214,0.5142857142857142,0.6792452830188679,1.5651861429214478,0.5,0.5384615384615384,1731594641,,True,10,4370df68,2024-11-14_10-30-41,0.19017505645751953,3.0949277877807617,35412,DESKTOP-VFVE8BF,172.18.55.40,3.0949277877807617,10,8,0.14467819712804325,0.00987061363443668,1.8012024738158577e-05,CnnMFCC_v2,4370df68
39,0.9144282937049866,0.5857142857142857,0.7010309278350515,1.2073558568954468,0.5416666666666666,0.15384615384615385,1731594647,,True,10,2aae622e,2024-11-14_10-30-47,0.24950599670410156,3.7997121810913086,35585,DESKTOP-VFVE8BF,172.18.55.40,3.7997121810913086,10,17,0.33009375631070903,0.009959367374917745,1.843662442810393e-05,CnnMFCC_v2,2aae622e
40,0.5582490563392639,0.6857142857142857,0.6451612903225806,0.7505164742469788,0.4583333333333333,0.23529411764705882,1731594659,,True,30,5f08d510,2024-11-14_10-30-59,0.20574378967285156,8.182238340377808,35759,DESKTOP-VFVE8BF,172.18.55.40,8.182238340377808,30,6,0.32834181341917207,0.00560611821138263,7.429585938019891e-05,CnnSpectrogram,5f08d510
41,0.7934281229972839,0.5714285714285714,0.6153846153846154,0.6808016300201416,0.5416666666666666,0.35294117647058826,1731594666,,True,10,31f9f0b1,2024-11-14_10-31-06,0.24215269088745117,3.3733267784118652,35946,DESKTOP-VFVE8BF,172.18.55.40,3.3733267784118652,10,10,0.24382358800036827,0.005405749111991732,7.092991544566969e-05,CnnSpectrogram,31f9f0b1
42,0.4795101284980774,0.7428571428571429,0.71875,0.6706805229187012,0.5833333333333334,0.375,1731594677,,True,30,454333d8,2024-11-14_10-31-17,0.24032926559448242,7.73016881942749,36127,DESKTOP-VFVE8BF,172.18.55.40,7.73016881942749,30,9,0.23434358170168348,0.006459060741822238,5.626183377998195e-05,CnnSpectrogram,454333d8
43,0.5144900679588318,0.7142857142857143,0.696969696969697,0.9850732684135437,0.4583333333333333,0.23529411764705882,1731594690,,True,30,2aaa8804,2024-11-14_10-31-30,0.2598419189453125,8.915701389312744,36317,DESKTOP-VFVE8BF,172.18.55.40,8.915701389312744,30,8,0.2228665629159613,0.006965869056280448,4.56406498690683e-05,CnnSpectrogram,2aaa8804
44,0.4717738628387451,0.8,0.7941176470588235,0.7403295636177063,0.5,0.14285714285714285,1731594701,,True,30,e89946a0,2024-11-14_10-31-41,0.23414230346679688,7.755988597869873,36507,DESKTOP-VFVE8BF,172.18.55.40,7.755988597869873,30,8,0.20932915379282682,0.004075219145451748,4.377079641871726e-05,CnnSpectrogram,e89946a0
45,0.717449426651001,0.5285714285714286,0.6206896551724138,0.7007145285606384,0.4583333333333333,0.6060606060606061,1731594712,,True,30,dd761340,2024-11-14_10-31-52,0.17830681800842285,6.693816423416138,36694,DESKTOP-VFVE8BF,172.18.55.40,6.693816423416138,30,5,0.2082654255025786,0.004516844400669658,0.000317614236345674,CnnMFCC,dd761340
46,0.8719890713691711,0.44285714285714284,0.1702127659574468,0.7119374871253967,0.5,0.14285714285714285,1731594718,,True,10,85a2f62a,2024-11-14_10-31-58,0.20204997062683105,3.2897424697875977,36881,DESKTOP-VFVE8BF,172.18.55.40,3.2897424697875977,10,10,0.17407347495039754,0.00408037112264502,2.9043242650112327e-05,CnnMFCC,85a2f62a
47,0.9403903484344482,0.45714285714285713,0.525,1.949864387512207,0.5,0.6666666666666666,1731594727,,True,10,992a3ae1,2024-11-14_10-32-07,0.2368755340576172,3.46075439453125,37062,DESKTOP-VFVE8BF,172.18.55.40,3.46075439453125,10,10,0.17851959736067788,0.006835220716920981,2.8392265240584527e-05,CnnMFCC_v2,992a3ae1
48,0.6356633305549622,0.5428571428571428,0.4482758620689655,0.6543183922767639,0.5833333333333334,0.6153846153846154,1731594737,,True,30,9282eb03,2024-11-14_10-32-17,0.19245409965515137,6.758772611618042,37235,DESKTOP-VFVE8BF,172.18.55.40,6.758772611618042,30,4,0.28061605476381685,0.007508557015006063,8.838421005790283e-05,CnnMFCC_v2,9282eb03
49,0.5435687303543091,0.7285714285714285,0.7466666666666667,0.6782700419425964,0.5833333333333334,0.6153846153846154,1731594746,,True,30,3f3e2c6c,2024-11-14_10-32-26,0.20538687705993652,6.5589776039123535,37422,DESKTOP-VFVE8BF,172.18.55.40,6.5589776039123535,30,4,0.28755919345311176,0.0010059168273473468,0.00016543714009441163,CnnSpectrogram,3f3e2c6c
